2018-01-02,13:30,109.77833,32.21833,27559,1
2018-01-06,08:10,114.273,25.095,27559,1
2018-01-07,01:40,104.48932,30.87196,17716,1
2018-01-07,02:30,108.86756,23.76272,21653,1
2018-01-07,08:40,102.80299,24.98275,14763,1
2018-01-07,14:00,108.853,33.77234,12795,1
2018-01-08,11:20,122.125,31.125,18000,0
2018-01-08,11:40,122.5,29.125,34000,0
2018-01-08,13:10,116.625,22.375,24000,0
2018-01-08,13:50,115.125,22.25,14000,0
2018-01-11,03:30,106.801,27.34839,19685,1
2018-01-11,03:30,109.7,27.44111,29199,1
2018-01-11,13:20,106.39715,27.16081,17716,1
2018-01-12,10:40,104.398,27.34027,24606,1
2018-01-13,23:20,114.65499,32.76568,27559,2
2018-01-17,00:10,119.00903,31.98982,26246,2
2018-01-18,06:30,100.625,58.0,34000,0
2018-01-18,07:40,108.25,49.0,34000,0
2018-01-18,08:00,111.125,46.625,34000,0
2018-01-18,08:40,113.375,41.625,39000,0
2018-01-18,09:10,114.75,37.625,39000,0
2018-01-18,10:40,113.875,26.75,39000,0
2018-01-18,10:50,114.25,25.25,34000,0
2018-01-18,11:10,113.625,23.0,30000,0
2018-01-22,06:50,118.00833,25.25,14763,1
2018-01-28,02:20,174.75,56.0,34000,0
2018-01-28,04:20,148.75,51.875,34000,0
2018-01-28,05:20,136.75,49.5,34000,0
2018-01-28,06:20,127.375,46.0,34000,0
2018-01-28,06:50,122.875,44.0,34000,0
2018-01-28,23:10,120.63,27.39027,17716,1
2018-01-30,11:00,102.36633,36.8359,17716,1
2018-01-30,22:40,95.5,22.75,34000,0
2018-01-30,23:20,101.75,24.625,39000,0
2018-01-31,00:10,109.875,23.5,39000,0
2018-01-31,00:20,111.625,23.25,30000,0
2018-01-31,01:20,106.86004,29.05184,20669,1
2018-02-01,00:30,110.29333,20.5,14763,1
2018-02-01,04:20,120.69667,28.44333,16732,1
2018-02-02,00:50,116.51524,40.13682,5413,1
2018-02-02,01:50,87.3497,43.81154,6725,0
2018-02-04,03:30,87.475,43.907,6561,1
2018-02-05,15:50,117.632,23.87314,19685,2
2018-02-06,00:10,106.55332,38.19452,9842,1
2018-02-06,05:50,115.443,24.332,26601,2
2018-02-06,06:50,106.66499,28.06385,26574,2
2018-02-06,09:00,116.767,23.44,27559,2
2018-02-08,13:40,113.398,35.612,32152,1
2018-02-08,18:50,106.0,27.625,30000,0
2018-02-08,19:30,104.375,32.125,34000,0
2018-02-08,20:30,101.0,37.875,34000,0
2018-02-08,20:50,98.625,39.0,34000,0
2018-02-08,21:50,91.0,42.875,34000,0
2018-02-08,22:40,83.75,46.5,34000,0
2018-02-08,22:50,82.25,47.25,34000,0
2018-02-08,23:00,80.5,47.875,34000,0
2018-02-08,23:20,76.75,48.875,34000,0
2018-02-09,06:10,113.29667,34.02667,21653,2
2018-02-09,10:10,116.0558,39.75179,9842,2
2018-02-09,10:50,94.61077,30.31597,35104,2
2018-02-09,13:10,104.39,30.872,14763,2
2018-02-09,14:20,99.25,21.125,39000,0
2018-02-09,15:50,90.5,23.625,39000,0
2018-02-09,16:50,85.375,26.625,24000,0
2018-02-10,01:20,116.59833,40.25319,6889,1
2018-02-11,10:10,140.25,34.25,34000,0
2018-02-11,11:20,133.75,31.0,34000,0
2018-02-11,11:50,131.125,29.5,34000,0
2018-02-11,12:40,126.75,26.25,34000,0
2018-02-11,13:30,122.0,22.75,34000,0
2018-02-11,13:40,121.0,22.125,34000,0
2018-02-11,13:50,119.75,22.125,34000,0
2018-02-12,02:30,115.805,40.013,8858,2
2018-02-12,06:20,121.24325,30.01705,6889,1
2018-02-12,19:00,110.0,17.375,34000,0
2018-02-12,21:30,91.125,15.75,34000,0
2018-02-12,22:00,87.5,16.625,34000,0
2018-02-15,02:30,107.71,29.787,21653,2
2018-02-15,07:00,106.917,28.767,22637,1
2018-02-15,09:20,104.08,37.197,17716,0
2018-02-16,13:30,113.30833,23.56986,13779,1
2018-02-21,09:40,104.152,35.9119,18700,1
2018-02-21,16:10,123.375,10.5,34000,0
2018-02-21,17:20,129.0,2.875,34000,0
2018-02-21,17:50,131.5,-0.25,34000,0
2018-02-21,18:30,134.875,-4.625,34000,0
2018-02-21,18:40,135.875,-5.5,34000,0
2018-02-21,20:00,143.25,-14.25,34000,0
2018-02-21,20:30,146.375,-17.125,39000,0
2018-02-21,20:40,147.375,-18.125,39000,0
2018-02-21,22:00,156.5,-26.0,39000,0
2018-02-21,22:30,160.125,-28.625,39000,0
2018-02-21,22:50,162.75,-30.25,39000,0
2018-02-23,04:40,116.748,40.33,9842,1
2018-02-23,13:00,118.015,24.565,24606,1
2018-02-24,05:00,107.5,12.0,24000,0
2018-02-24,05:10,108.375,13.125,39000,0
2018-02-24,05:50,110.75,17.5,39000,0
2018-02-24,06:20,112.75,20.75,34000,0
2018-02-24,13:40,120.02027,28.10124,18208,1
2018-02-27,10:00,106.357,30.567,26574,1
2018-02-27,16:00,106.847,29.852,23622,1
2018-02-28,11:10,120.851,28.1828,7381,1
2018-03-01,15:50,104.2,30.512,16732,1
2018-03-02,06:00,112.217,38.066,8858,1
2018-03-02,23:20,103.294,26.321,24606,1
2018-03-03,06:10,116.375,21.875,30000,0
2018-03-03,06:30,119.375,23.125,30000,0
2018-03-03,07:30,127.625,29.25,30000,0
2018-03-03,08:10,134.0,32.625,34000,0
